20.0,26.0,5.05,-38.738,-50.5454,1.2380953,482.65,0.056935422,0.0,0.7,0.0,0.36842105,0.0,0.16666667,0.88235295,4.0,0.0,0.312500
9.0,10.0,5.0,-29.4245,-23.67,1.0,293.66666,0.04245741,0.0,1.0,0.0,0.5,0.0,0.14285715,1.0,0.0,0.0,0.000000
19.0,23.0,6.0526314,-51.2899,-52.5525,1.0952381,363.42105,0.20777802,0.0,0.8947368,0.0,0.5,0.0,0.11764706,0.8947368,2.0,3.0,0.304348
7.0,5.0,4.571429,-24.8238,-14.9919,1.0,377.42856,0.058157213,0.0,1.0,0.0,0.5,0.0,0.2,1.0,0.0,0.0,0.000000
6.0,6.0,2.6666667,-25.9488,-17.8355,1.0,216.16667,0.023379207,0.0,0.8333333,0.2,0.4,0.0,0.0,0.8333333,3.0,3.0,0.000000
8.0,8.0,6.75,-21.1323,-13.6317,1.0,272.125,0.04673292,0.0,1.0,0.0,0.71428573,0.0,0.5,1.0,0.0,0.0,0.000000
11.0,9.0,5.3636365,-23.028,-14.8557,1.0,398.18182,0.046839036,0.0,1.0,0.2,0.7,0.22222222,0.22222222,1.0,0.0,0.0,0.000000
9.0,9.0,4.888889,-26.3288,-23.2894,1.0,212.44444,0.06477043,0.0,0.8888889,0.0,0.375,0.0,0.14285715,1.0,0.0,0.0,0.000000
21.0,23.0,6.3809524,-23.0629,-50.7816,1.2105263,471.1905,0.05110023,0.0,1.0,0.05,0.75,0.15789473,0.2631579,1.0,4.0,5.0,0.000000
26.0,27.0,7.1153846,-72.3675,-49.5566,1.08,465.80768,0.04138722,0.0,1.0,0.0,0.6,0.0,0.375,1.0,3.0,0.0,0.137931
14.0,18.0,6.0,-42.4984,-37.9151,1.0588236,336.42856,0.059306536,0.0,1.0,0.0,0.53846157,0.083333336,0.0,1.0,0.0,2.0,0.000000
11.0,13.0,6.181818,-8.79436,-20.085,1.0,351.81818,0.06850524,0.0,0.90909094,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.000000
5.0,6.0,7.0,-5.87948,-11.6725,1.0,451.0,0.057599783,0.0,1.0,0.0,1.0,0.0,0.6666667,1.0,0.0,0.0,0.000000
16.0,14.0,5.625,-38.5886,-34.5704,1.4,507.75,0.038484983,0.0,1.0,0.0,0.6666667,0.0,0.2857143,1.0,0.0,0.0,0.000000
26.0,24.0,5.076923,-53.1439,-50.1743,1.1428572,365.0,0.030904638,0.0,0.96153843,0.08,0.64,0.16666667,0.25,0.95652175,4.0,2.0,0.136364
15.0,21.0,7.0,-35.2665,-39.0068,1.1052631,276.26666,0.06648701,0.0,0.8,0.071428575,0.42857143,0.07692308,0.07692308,0.8666667,0.0,0.0,0.318182
24.0,26.0,5.4166665,-76.4127,-59.586,1.1818181,258.0,0.053322006,0.0,1.0,0.13043478,0.47826087,0.045454547,0.09090909,1.0,2.0,3.0,0.379310
15.0,16.0,4.0666666,-31.538,-28.429,1.0,516.93335,0.032300856,0.0,1.0,0.0,0.78571427,0.07692308,0.61538464,1.0,3.0,2.0,0.000000
20.0,19.0,5.65,-17.6668,-23.9009,1.0,375.85,0.028389703,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.000000
8.0,9.0,5.0,-7.83416,-13.2753,1.0,337.875,0.026120203,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.000000
8.0,9.0,6.25,-25.3196,-15.9424,1.0,256.25,0.066599235,0.0,0.875,0.0,0.42857143,0.0,0.0,0.875,0.0,0.0,0.750000
5.0,5.0,6.0,-15.4613,-15.7157,1.0,367.8,0.060186416,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.000000
16.0,13.0,6.0,-35.8817,-21.3539,1.1818181,453.0,0.07603637,0.0,0.9375,0.13333334,0.6666667,0.14285715,0.14285715,1.0,0.0,2.0,0.315789
17.0,15.0,4.882353,-34.0735,-28.4765,1.0714285,508.29413,0.027187644,0.0,1.0,0.0,0.875,0.0,0.53333336,1.0,0.0,0.0,0.000000
25.0,24.0,5.32,-69.5299,-51.0611,1.2631578,503.0,0.047406957,0.04,0.92,0.041666668,0.5833333,0.04347826,0.3043478,0.95454544,2.0,2.0,0.346154
27.0,28.0,5.962963,-77.7311,-63.6291,1.1666666,483.25925,0.1498203,0.037037037,0.8148148,0.03846154,0.42307693,0.0,0.28,0.9130435,3.0,2.0,0.344828
18.0,20.0,3.8888888,-42.8042,-34.4698,1.1764706,545.6111,0.032681547,0.0,0.9444444,0.0,0.7058824,0.0,0.3125,1.0,2.0,2.0,0.000000
18.0,19.0,5.2777777,-60.7641,-41.5377,1.4615384,614.0,0.09871197,0.0,0.9444444,0.0,0.64705884,0.0625,0.1875,0.9230769,5.0,6.0,0.157895
27.0,26.0,4.703704,-66.7393,-53.3961,1.2380953,346.07407,0.05706287,0.0,0.962963,0.03846154,0.65384614,0.04,0.32,1.0,4.0,2.0,0.083333
25.0,31.0,7.52,-81.4452,-63.0562,1.0333333,378.36,0.05483602,0.0,0.92,0.041666668,0.41666666,0.0,0.13043478,0.9583333,3.0,2.0,0.266667
27.0,31.0,6.6666665,-66.3952,-52.8607,1.1071428,318.37036,0.05061623,0.0,0.8518519,0.0,0.5769231,0.04,0.24,0.8888889,0.0,0.0,0.178571
23.0,26.0,5.2173915,-81.8735,-46.2198,1.0833334,281.34784,0.040885374,0.0,0.9130435,0.0,0.54545456,0.04761905,0.14285715,0.95,2.0,0.0,0.181818
15.0,16.0,6.866667,-23.4831,-23.4355,1.0,317.8,0.05431831,0.0,0.93333334,0.0,0.5714286,0.0,0.30769232,0.93333334,2.0,2.0,0.214286
12.0,12.0,5.75,-24.2669,-21.6518,1.0,191.16667,0.044975728,0.0,1.0,0.0,0.54545456,0.0,0.2,1.0,0.0,0.0,0.000000
49.0,45.0,6.755102,-67.2026,-79.5043,1.1842105,513.46936,0.051980257,0.0,0.9591837,0.0,0.7916667,0.0,0.4893617,1.0,8.0,4.0,0.068182
9.0,7.0,9.0,-42.3846,-19.6376,1.0,249.55556,0.38471663,0.0,0.8888889,0.0,0.25,0.0,0.0,0.8888889,0.0,0.0,0.500000
15.0,16.0,5.6666665,-39.2355,-29.5091,1.0,262.0,0.047545075,0.0,1.0,0.0,0.78571427,0.0,0.3846154,1.0,0.0,0.0,0.000000
17.0,13.0,5.9411764,-48.7602,-29.983,1.0,327.94116,0.048318334,0.0,1.0,0.0,0.5625,0.0,0.2,1.0,0.0,0.0,0.666667
15.0,16.0,7.0666666,-40.4876,-28.524,1.2307693,432.8,0.1440475,0.0,0.93333334,0.071428575,0.5714286,0.07692308,0.30769232,0.9285714,0.0,0.0,0.000000
22.0,21.0,6.3636365,-46.4582,-38.756,1.05,361.45456,0.06953549,0.0,0.95454544,0.04761905,0.61904764,0.1,0.2,1.0,4.0,2.0,0.000000
22.0,26.0,6.318182,-71.8644,-54.2977,1.1304348,537.8182,0.0789329,0.045454547,0.6818182,0.04761905,0.1904762,0.0,0.0,0.7894737,4.0,3.0,0.640000
13.0,14.0,5.769231,-36.8502,-24.6816,1.0,385.15384,0.04638154,0.0,1.0,0.16666667,0.41666666,0.09090909,0.09090909,1.0,2.0,0.0,0.000000
22.0,22.0,6.5,-48.8213,-40.5157,1.0,370.0,0.09081001,0.0,0.90909094,0.04761905,0.61904764,0.0,0.3,0.90909094,0.0,2.0,0.000000
24.0,23.0,6.2083335,-58.9045,-46.3017,1.15,333.08334,0.038305666,0.0,0.9583333,0.0,0.6086956,0.0,0.27272728,0.95454544,4.0,4.0,0.160000
24.0,17.0,4.6666665,-66.5525,-36.9278,1.0625,467.625,0.042874545,0.0,1.0,0.0,0.65217394,0.045454547,0.18181819,1.0,4.0,0.0,0.062500
12.0,15.0,4.3333335,-43.287,-29.668,1.0,212.58333,0.045383718,0.0,1.0,0.09090909,0.27272728,0.0,0.1,1.0,2.0,0.0,0.416667
17.0,16.0,6.4117646,-41.5594,-30.3389,1.0666667,219.52942,0.040925432,0.0,0.9411765,0.125,0.4375,0.06666667,0.2,0.9375,0.0,2.0,0.263158
19.0,15.0,4.263158,-44.8492,-33.5813,1.0714285,407.0,0.06625048,0.0,1.0,0.0,0.7222222,0.05882353,0.23529412,1.0,4.0,1.0,0.333333
13.0,15.0,8.461538,-37.157,-28.9608,1.0714285,434.07693,0.08768172,0.0,0.9230769,0.083333336,0.5833333,0.0,0.18181819,1.0,2.0,2.0,0.000000
15.0,14.0,5.8,-17.7743,-20.7479,1.0769231,314.46667,0.057317693,0.0,1.0,0.0,1.0,0.0,0.9230769,1.0,0.0,0.0,0.000000
11.0,11.0,4.909091,-23.4309,-20.6786,1.0,301.27274,0.05352712,0.0,0.90909094,0.0,0.7,0.0,0.44444445,1.0,0.0,0.0,0.000000
22.0,30.0,5.909091,-50.5135,-49.3913,1.0714285,344.04544,0.03547576,0.0,0.90909094,0.0,0.5714286,0.0,0.1,0.90909094,2.0,2.0,0.066667
7.0,10.0,6.428571,-26.9951,-19.1042,1.0,283.57144,0.1230582,0.0,1.0,0.0,0.33333334,0.0,0.0,1.0,0.0,0.0,0.000000
12.0,12.0,5.6666665,-13.539,-25.2786,1.0,457.75,0.032654457,0.0,1.0,0.0,0.90909094,0.2,0.8,1.0,0.0,0.0,0.000000
17.0,18.0,6.647059,-56.0879,-39.7365,1.0,359.88235,0.070336536,0.05882353,0.9411765,0.0,0.375,0.06666667,0.0,1.0,3.0,2.0,0.052632
41.0,45.0,3.878049,-81.6311,-72.7275,1.451613,452.97562,0.021112569,0.0,1.0,0.0,0.85,0.051282052,0.5641026,1.0,2.0,3.0,0.000000
10.0,12.0,7.1,-22.1487,-24.6568,1.0,334.2,0.030185968,0.0,1.0,0.11111111,0.5555556,0.0,0.125,1.0,0.0,2.0,0.083333
5.0,6.0,5.2,-13.4191,-13.4709,1.0,238.6,0.062002204,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.200000
10.0,9.0,6.8,-25.2431,-18.0998,1.0,237.6,0.045558605,0.0,1.0,0.0,0.5555556,0.0,0.25,1.0,0.0,0.0,0.000000
8.0,9.0,5.5,-30.725,-19.5771,1.0,222.375,0.04113801,0.0,1.0,0.0,0.2857143,0.0,0.0,1.0,1.0,3.0,0.000000
12.0,15.0,6.75,-33.7659,-31.2391,1.0,244.83333,0.050716657,0.0,0.9166667,0.0,0.45454547,0.0,0.1,0.9166667,0.0,2.0,0.230769
5.0,5.0,4.8,-22.0407,-18.9857,1.0,112.2,0.03837477,0.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.000000
8.0,6.0,4.125,-26.8426,-19.0098,1.0,217.625,0.102383524,0.125,0.875,0.0,0.5714286,0.0,0.16666667,1.0,0.0,0.0,0.625000
22.0,21.0,5.6363635,-53.6757,-34.8508,1.1052631,417.95456,0.054267753,0.0,1.0,0.0,0.61904764,0.0,0.25,1.0,0.0,0.0,0.520000
22.0,23.0,4.1363635,-53.254,-38.5557,1.15,319.22726,0.03150089,0.0,1.0,0.0,0.71428573,0.0,0.4,1.0,0.0,0.0,0.000000
18.0,19.0,5.388889,-45.2932,-43.6508,1.0555556,433.05554,0.03071731,0.0,0.9444444,0.05882353,0.64705884,0.125,0.1875,0.9444444,0.0,0.0,0.555556
14.0,16.0,5.214286,-42.5474,-29.5011,1.3333334,304.2143,0.048779424,0.0,1.0,0.0,0.53846157,0.16666667,0.0,1.0,0.0,0.0,0.571429
11.0,11.0,4.7272725,-20.369,-15.7329,1.0,349.36365,0.057494197,0.0,1.0,0.0,0.8,0.0,0.5555556,1.0,0.0,0.0,0.000000
13.0,10.0,4.0,-33.9999,-13.3665,1.0,451.15384,0.041442838,0.0,1.0,0.0,0.6666667,0.0,0.36363637,1.0,2.0,2.0,0.000000
9.0,10.0,7.2222223,-31.2049,-18.223,1.0,229.55556,0.040661618,0.0,1.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.000000
10.0,14.0,5.2,-24.5522,-20.8568,1.0769231,314.3,0.028139222,0.0,0.9,0.0,0.5555556,0.0,0.25,0.9,3.0,0.0,0.000000
17.0,15.0,4.7647057,-19.0103,-39.4005,1.0714285,396.29413,0.05713001,0.0,0.9411765,0.0,0.6875,0.0,0.8,1.0,2.0,2.0,0.071429
25.0,18.0,6.56,-59.4371,-48.9931,1.125,464.72,0.13034633,0.0,0.88,0.041666668,0.5416667,0.0,0.2173913,0.9130435,3.0,2.0,0.413793
16.0,20.0,5.875,-48.414,-39.2987,1.0526316,282.9375,0.048435673,0.0,1.0,0.06666667,0.33333334,0.071428575,0.071428575,1.0,2.0,2.0,0.173913
12.0,13.0,6.1666665,-40.7748,-27.6961,1.0,247.75,0.13424154,0.0,0.9166667,0.18181819,0.27272728,0.0,0.0,0.9166667,0.0,2.0,0.000000
11.0,16.0,7.5454545,-32.9869,-33.1143,1.0,239.27272,0.24869852,0.0,0.90909094,0.0,0.3,0.0,0.11111111,0.90909094,0.0,2.0,0.000000
18.0,17.0,6.4444447,-33.4355,-29.0945,1.0,368.77777,0.033816736,0.0,0.8333333,0.0,0.5294118,0.0,0.3125,0.8888889,0.0,0.0,0.235294
9.0,7.0,5.7777777,-23.9877,-19.6103,1.0,450.55554,0.041052554,0.0,1.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.000000
23.0,26.0,6.9565215,-39.5584,-50.6417,1.0833334,379.26086,0.041185185,0.0,0.95652175,0.09090909,0.59090906,0.33333334,0.2857143,0.95454544,2.0,3.0,0.160000
23.0,25.0,6.173913,-64.1433,-53.9067,1.1904762,382.13043,0.03916029,0.0,1.0,0.0,0.6363636,0.0952381,0.2857143,1.0,2.0,2.0,0.115385
10.0,11.0,4.2,-24.1497,-19.3424,1.2222222,361.6,0.026848,0.0,1.0,0.0,1.0,0.125,0.25,1.0,0.0,0.0,0.083333
6.0,8.0,8.0,-13.1119,-15.8788,1.1428572,205.33333,0.021518799,0.0,0.8333333,0.0,0.4,0.0,0.0,0.8,2.0,2.0,0.000000
15.0,20.0,4.9333334,-56.8228,-37.0713,1.0526316,366.73334,0.12596424,0.0,0.8666667,0.071428575,0.21428572,0.0,0.0,0.85714287,2.0,0.0,0.166667
11.0,11.0,6.5454545,-8.56988,-16.5689,1.0,248.27272,0.033319306,0.0,1.0,0.0,1.0,0.11111111,0.8888889,1.0,0.0,2.0,0.000000
14.0,13.0,5.785714,-43.6322,-25.8516,1.0,214.57143,0.06619249,0.0,1.0,0.07692308,0.46153846,0.083333336,0.16666667,1.0,0.0,0.0,0.071429
10.0,8.0,5.8,-17.9024,-17.1728,1.0,439.8,0.09064487,0.0,0.9,0.11111111,0.5555556,0.375,0.125,1.0,0.0,0.0,0.250000
20.0,20.0,6.05,-34.0427,-36.4407,1.25,284.3,0.045389272,0.0,1.0,0.15789473,0.68421054,0.055555556,0.3888889,1.0,0.0,0.0,0.047619
22.0,23.0,6.2272725,-44.4147,-46.5721,1.0952381,469.31818,0.043009836,0.0,0.90909094,0.0952381,0.71428573,0.1,0.25,0.95,3.0,2.0,0.200000
28.0,27.0,6.142857,-68.5704,-50.2325,1.08,485.5,0.0660167,0.0,0.89285713,0.0,0.4814815,0.0,0.15384616,0.9230769,4.0,4.0,0.137931
22.0,29.0,5.9545455,-46.8016,-56.3809,1.1153846,373.54544,0.07123101,0.045454547,0.90909094,0.0,0.71428573,0.05,0.35,1.0,3.0,3.0,0.428571
20.0,19.0,4.65,-46.4482,-38.9395,1.0,279.8,0.09343093,0.05,0.9,0.0,0.68421054,0.0,0.44444445,0.95,2.0,2.0,0.052632
22.0,21.0,4.909091,-47.8707,-43.7719,1.1666666,677.0909,0.04915044,0.0,0.95454544,0.0,0.85714287,0.0,0.55,1.0,0.0,2.0,0.423077
18.0,26.0,4.7222223,-42.7425,-58.7638,1.3,410.05554,0.049447555,0.0,0.9444444,0.0,0.5294118,0.0625,0.1875,1.0,2.0,2.0,0.130435
19.0,19.0,6.0,-48.8856,-40.9743,1.117647,405.3684,0.05076894,0.0,0.8947368,0.0,0.6666667,0.05882353,0.23529412,0.94736844,2.0,3.0,0.391304
18.0,22.0,8.444445,-58.6352,-36.7088,1.1578947,310.94446,0.08414222,0.055555556,0.8333333,0.05882353,0.29411766,0.0,0.1875,0.8888889,0.0,0.0,0.000000
12.0,17.0,6.9166665,-31.1206,-31.8057,1.1333333,285.08334,0.030009545,0.0,0.8333333,0.0,0.36363637,0.0,0.1,0.8333333,0.0,0.0,0.250000
13.0,18.0,7.1538463,-31.841,-32.8773,1.2,297.23077,0.06579519,0.0,1.0,0.0,0.5833333,0.0,0.18181819,1.0,0.0,0.0,0.000000
23.0,21.0,5.478261,-48.6633,-39.0766,1.0,345.30435,0.048237074,0.0,1.0,0.0,0.77272725,0.04761905,0.3809524,1.0,2.0,0.0,0.000000
18.0,20.0,5.4444447,-25.7953,-32.026,1.1764706,460.94446,0.028220167,0.0,1.0,0.0,0.88235295,0.0,0.4375,1.0,3.0,2.0,0.312500
16.0,14.0,4.0625,-10.9318,-18.1344,1.0,314.3125,0.028443433,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.000000
11.0,8.0,6.0,-8.42958,-10.7024,1.0,252.18182,0.042093266,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.000000
22.0,25.0,5.090909,-59.6788,-42.7712,1.1904762,450.04544,0.15871061,0.0,0.90909094,0.0,0.71428573,0.0,0.3,0.9444444,4.0,4.0,0.173913
20.0,21.0,4.75,-54.5404,-42.6963,1.2352941,427.05,0.08086177,0.0,0.95,0.0,0.7894737,0.0,0.2777778,0.94736844,5.0,0.0,0.090909
23.0,23.0,6.173913,-25.7135,-36.7306,1.0454545,439.82608,0.036752306,0.0,1.0,0.0,0.90909094,0.0,0.8095238,1.0,2.0,0.0,0.000000
19.0,23.0,6.8421054,-54.757,-48.2395,1.15,401.6842,0.07123791,0.0,0.84210527,0.055555556,0.5,0.05882353,0.05882353,0.94736844,0.0,0.0,0.541667
27.0,28.0,3.925926,-56.9056,-53.7325,1.2727273,323.0,0.026217895,0.0,0.962963,0.0,0.8076923,0.0,0.48,0.95,0.0,0.0,0.407407
14.0,9.0,4.214286,-23.4151,-17.2326,1.0,261.92856,0.038205326,0.0,1.0,0.0,0.84615386,0.0,0.6666667,1.0,2.0,0.0,0.300000
10.0,14.0,8.0,-35.7636,-22.4092,1.0,328.1,0.08051751,0.0,0.9,0.0,0.33333334,0.0,0.25,1.0,0.0,0.0,0.000000
13.0,15.0,6.0,-45.4658,-27.3345,1.0,249.3077,0.07102543,0.0,1.0,0.0,0.5,0.0,0.18181819,1.0,0.0,2.0,0.214286
5.0,8.0,6.4,-16.8931,-22.5657,1.0,108.8,0.053436786,0.0,1.0,0.0,0.5,0.0,0.33333334,1.0,1.0,1.0,0.600000
34.0,26.0,4.5588236,-64.6319,-55.1073,1.3,524.35297,0.03361805,0.0,0.9705882,0.0,0.7878788,0.03125,0.5,0.962963,5.0,0.0,0.250000
17.0,20.0,6.5882354,-28.5021,-31.6787,1.1111112,337.52942,0.036179382,0.0,1.0,0.0625,0.8125,0.0,0.4,1.0,0.0,0.0,0.181818
16.0,16.0,5.75,-30.0285,-25.2777,1.0666667,269.0625,0.038545735,0.0,1.0,0.0,0.8,0.0,0.71428573,1.0,2.0,3.0,0.000000
24.0,22.0,5.9583335,-53.9605,-38.1014,1.0,436.83334,0.042647988,0.0,0.9583333,0.0,0.73913044,0.0,0.4090909,0.95238096,3.0,2.0,0.166667
20.0,22.0,6.95,-58.0877,-59.817,1.1,390.3,0.14590934,0.05,0.9,0.0,0.42105263,0.055555556,0.0,0.9444444,0.0,0.0,0.615385
28.0,26.0,5.107143,-80.8577,-58.8119,1.3,511.64285,0.116755314,0.0,0.85714287,0.037037037,0.5185185,0.0,0.30769232,0.9583333,3.0,2.0,0.074074
22.0,29.0,5.0454545,-51.3042,-56.0064,1.2083334,436.27274,0.034273855,0.0,0.95454544,0.0,0.71428573,0.0,0.2,0.94736844,0.0,2.0,0.111111
22.0,31.0,6.2272725,-40.6718,-65.2603,1.24,468.18182,0.032749392,0.0,1.0,0.0,0.8095238,0.0,0.55,1.0,3.0,1.0,0.600000
10.0,12.0,5.1,-23.3732,-20.44,1.2,172.6,0.044556953,0.0,1.0,0.11111111,0.5555556,0.0,0.25,1.0,0.0,0.0,0.000000
17.0,17.0,6.1764708,-42.3781,-30.979,1.2142857,333.52942,0.036749832,0.0,1.0,0.0,0.6875,0.06666667,0.2,1.0,0.0,0.0,0.000000
12.0,12.0,4.3333335,-27.5248,-20.247,1.0,433.16666,0.0396333,0.0,1.0,0.0,0.6363636,0.2,0.2,1.0,2.0,0.0,0.000000
9.0,16.0,6.5555553,-14.546,-25.2762,1.3333334,139.22223,0.057902616,0.0,0.8888889,0.125,0.25,0.42857143,0.14285715,0.8888889,0.0,0.0,0.800000
26.0,31.0,5.6153846,-87.6597,-58.945,1.1481482,402.30768,0.049578793,0.0,0.96153843,0.04,0.48,0.0,0.083333336,1.0,3.0,0.0,0.000000
17.0,21.0,5.352941,-49.8222,-44.9883,1.3125,481.41177,0.053930957,0.0,1.0,0.0625,0.5625,0.06666667,0.06666667,1.0,0.0,0.0,0.562500
35.0,35.0,5.885714,-95.466,-78.2284,1.060606,331.3143,0.042630583,0.0,0.9714286,0.029411765,0.5882353,0.0,0.3030303,0.969697,4.0,3.0,0.363636
5.0,6.0,5.2,-18.2854,-13.183,1.0,115.2,0.064889,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.000000
4.0,5.0,4.25,-10.7145,-9.05823,1.0,240.75,0.060621116,0.0,1.0,0.0,0.6666667,0.0,0.5,1.0,0.0,0.0,0.000000
10.0,10.0,3.7,-32.8887,-19.1369,1.1111112,344.2,0.03907691,0.0,1.0,0.0,0.44444445,0.0,0.25,1.0,0.0,0.0,0.000000
5.0,4.0,6.6,-14.2524,-7.78133,1.0,210.0,0.041690633,0.0,1.0,0.0,0.75,0.0,0.6666667,1.0,1.0,1.0,0.000000
18.0,21.0,6.388889,-60.127,-36.8752,1.1052631,321.05554,0.0898421,0.0,0.8888889,0.0,0.4117647,0.0,0.1875,0.9375,3.0,3.0,0.190476
18.0,20.0,4.888889,-20.0276,-30.8912,1.0,339.72223,0.039581105,0.0,1.0,0.0,0.9411765,0.0,0.9375,1.0,2.0,2.0,0.000000
10.0,11.0,4.0,-19.9567,-20.5886,1.0,308.9,0.038937807,0.0,1.0,0.0,0.7777778,0.0,0.125,1.0,0.0,0.0,0.000000
22.0,22.0,4.818182,-64.4971,-46.3367,1.375,527.5455,0.047083005,0.0,1.0,0.0952381,0.52380955,0.15,0.1,1.0,2.0,2.0,0.043478
43.0,40.0,5.0930233,-105.8,-75.2542,1.3333334,369.93024,0.044541076,0.0,1.0,0.023809524,0.6666667,0.048780486,0.29268292,1.0,5.0,3.0,0.142857
17.0,19.0,5.0588236,-60.5364,-37.3579,1.0,315.82352,0.34211624,0.05882353,0.7647059,0.0,0.5,0.0,0.0,0.8235294,0.0,0.0,0.263158
25.0,27.0,4.28,-74.2412,-50.1704,1.5,549.2,0.026866077,0.0,0.96,0.041666668,0.7083333,0.0,0.2173913,0.95454544,2.0,2.0,0.000000
11.0,11.0,4.7272725,-20.5159,-18.2056,1.0,349.36365,0.054653287,0.0,1.0,0.0,0.8,0.0,0.5555556,1.0,0.0,0.0,0.000000
5.0,9.0,9.0,-10.7088,-13.9916,1.125,112.4,0.065992855,0.0,1.0,0.0,0.75,0.0,0.6666667,1.0,0.0,0.0,0.100000
